zip,city,state,lat,lon
24315,Bland,VA,37.142078,-81.013829
24316,Broadford,VA,36.940706,-81.649256
24317,Cana,VA,36.597106,-80.672052
24319,Chilhowie,VA,36.802209,-81.682538
24322,Cripple Creek,VA,36.797818,-81.105797
24324,Draper,VA,36.967091,-80.820914
24325,Dugspur,VA,36.821816,-80.614233
24318,Ceres,VA,37.010137,-81.362054
24328,Fancy Gap,VA,36.661564,-80.69226
24330,Fries,VA,36.73123,-81.029471
24323,Crockett,VA,36.87594,-81.209706
24326,Elk Creek,VA,36.729391,-81.194399
24333,Galax,VA,36.66059,-80.923683
24340,Glade Spring,VA,36.787559,-81.771869
24343,Hillsville,VA,36.764206,-80.736826
24347,Hiwassee,VA,37.0161,-80.60634
24348,Independence,VA,36.619535,-81.144242
24350,Ivanhoe,VA,36.818045,-81.007296
24351,Lambsburg,VA,36.579012,-80.780164
24352,Laurel Fork,VA,36.709127,-80.518355
24354,Marion,VA,36.834499,-81.517149
24360,Max Meadows,VA,36.92448,-80.9118
24361,Meadowview,VA,36.766293,-81.85565
24363,Mouth of Wilson,VA,36.612187,-81.384826
24366,Rocky Gap,VA,37.229852,-81.19557
24368,Rural Retreat,VA,36.899249,-81.271748
24370,Saltville,VA,36.876897,-81.761345
24377,Tannersville,VA,36.974613,-81.640976
24374,Speedwell,VA,36.786136,-81.193948
24375,Sugar Grove,VA,36.771845,-81.394418
24378,Troutdale,VA,36.692024,-81.438104
24380,Willis,VA,36.866498,-80.49302
24381,Woodlawn,VA,36.71385,-80.806839
24382,Wytheville,VA,36.94526,-81.089071
24401,Staunton,VA,38.153156,-79.078684
24421,Churchville,VA,38.219303,-79.203526
24413,Blue Grass,VA,38.530184,-79.60007
24422,Clifton Forge,VA,37.817394,-79.824624
24416,Buena Vista,VA,37.729973,-79.350879
24426,Covington,VA,37.75164,-80.04576
24432,Deerfield,VA,38.168708,-79.40541
24433,Doe Hill,VA,38.395846,-79.485644
24439,Goshen,VA,37.969846,-79.483393
24431,Crimora,VA,38.165674,-78.833733
24437,Fort Defiance,VA,38.217711,-78.944668
24430,Craigsville,VA,38.107652,-79.334798
24435,Fairfield,VA,37.878805,-79.305142
24441,Grottoes,VA,38.268854,-78.826751
24440,Greenville,VA,37.978489,-79.128091
24442,Head Waters,VA,38.300394,-79.425747
24459,Middlebrook,VA,38.025912,-79.283055
24445,Hot Springs,VA,37.9719,-79.87158
24450,Lexington,VA,37.779731,-79.444573
24458,Mc Dowell,VA,38.301798,-79.52427
24464,Montebello,VA,37.84428,-79.070071
24465,Monterey,VA,38.379939,-79.64016
24467,Mount Sidney,VA,38.2582,-78.960354
24471,Port Republic,VA,38.318464,-78.812924
24460,Millboro,VA,38.02062,-79.6509
24468,Mustoe,VA,38.286593,-79.659825
24472,Raphine,VA,37.937785,-79.136378
24473,Rockbridge Baths,VA,37.899159,-79.396696
24476,Steeles Tavern,VA,37.926887,-79.200418
24477,Stuarts Draft,VA,38.021357,-79.03023
24479,Swoope,VA,38.142486,-79.201796
24482,Verona,VA,38.199926,-79.005878
24483,Vesuvius,VA,37.807797,-79.222553
24484,Warm Springs,VA,38.217222,-79.676667
24485,West Augusta,VA,38.297636,-79.31556
24486,Weyers Cave,VA,38.26514,-78.899185
24487,Williamsville,VA,38.177778,-79.647778
24501,Lynchburg,VA,37.399278,-79.174704
24502,Lynchburg,VA,37.359789,-79.218967
24503,Lynchburg,VA,37.434734,-79.200804
24504,Lynchburg,VA,37.406392,-79.128255
24513,Lynchburg,VA,37.403695,-79.189857
24514,Lynchburg,VA,37.365835,-79.215293
24515,Lynchburg,VA,37.34945,-79.157075
24517,Altavista,VA,37.12313,-79.289743
24520,Alton,VA,36.712113,-78.848345
24521,Amherst,VA,37.573238,-79.057954
24522,Appomattox,VA,37.344372,-78.826984
24523,Bedford,VA,37.334622,-79.522483
24526,Big Island,VA,37.5339,-79.38522
24527,Blairs,VA,36.709193,-79.377666
24528,Brookneal,VA,37.054719,-78.94691
24529,Buffalo Junction,VA,36.598421,-78.619575
24530,Callands,VA,36.780419,-79.636872
24531,Chatham,VA,36.829539,-79.39511
24534,Clover,VA,36.879431,-78.787323
24536,Coleman Falls,VA,37.473399,-79.324182
24538,Concord,VA,37.344367,-78.992295
24539,Crystal Hill,VA,36.870824,-78.966925
24540,Danville,VA,36.614911,-79.389142
24541,Danville,VA,36.574659,-79.436458
24550,Evington,VA,37.259932,-79.236144
24551,Forest,VA,37.354725,-79.283113
24549,Dry Fork,VA,36.743265,-79.46251
24553,Gladstone,VA,37.545247,-78.839877
24554,Gladys,VA,37.113813,-79.283359
24555,Glasgow,VA,37.63469,-79.452214
24556,Goode,VA,37.366667,-79.391704
24557,Gretna,VA,36.952581,-79.364393
24558,Halifax,VA,36.764205,-78.927758
24562,Howardsville,VA,37.767311,-78.589328
24563,Hurt,VA,37.093845,-79.295074
24565,Java,VA,36.86491,-79.186583
24566,Keeling,VA,36.723243,-79.26099
24569,Long Island,VA,37.068332,-79.117191
24570,Lowry,VA,37.344787,-79.451814
24571,Lynch Station,VA,37.14673,-79.364812
24572,Madison Heights,VA,37.447984,-79.112687
24574,Monroe,VA,37.519749,-79.184428
24577,Nathalie,VA,36.942263,-78.970967
24578,Natural Bridge,VA,37.665785,-79.551093
24579,Natural Bridge Station,VA,37.588035,-79.502939
24580,Nelson,VA,36.555409,-78.672411
24581,Norwood,VA,37.626118,-78.757592
24586,Ringgold,VA,36.591963,-79.308479
24588,Rustburg,VA,37.295271,-79.148504
24589,Scottsburg,VA,36.771223,-78.761974
24590,Scottsville,VA,37.810811,-78.512844
24592,South Boston,VA,36.709303,-78.90154
24593,Spout Spring,VA,37.368264,-78.90834
24594,Sutherlin,VA,36.62756,-79.189326
24597,Vernon Hill,VA,36.79231,-79.12474
24598,Virgilina,VA,36.604233,-78.76586
24599,Wingina,VA,37.62327,-78.759548
24602,Bandy,VA,37.175946,-81.666701
24603,Big Rock,VA,37.352222,-82.211944
24605,Bluefield,VA,37.26336,-81.28878
24609,Cedar Bluff,VA,37.08384,-81.76854
24613,Falls Mills,VA,37.265833,-81.331458
24614,Grundy,VA,37.277524,-82.094356
24620,Hurley,VA,37.417851,-82.017149
24622,Jewell Ridge,VA,37.226926,-81.810969
24628,Maxie,VA,37.303473,-82.173372
24630,North Tazewell,VA,37.1547,-81.51132
24631,Oakwood,VA,37.264444,-81.976111
24634,Pilgrims Knob,VA,37.297807,-81.906793
24637,Pounding Mill,VA,37.05798,-81.73812
24639,Raven,VA,37.272658,-82.105579
24641,Richlands,VA,37.093426,-81.807039
24646,Rowe,VA,37.12663,-82.03658
24649,Swords Creek,VA,37.081098,-81.917929
24651,Tazewell,VA,37.11444,-81.52248
24656,Vansant,VA,37.160378,-82.127811
24657,Whitewood,VA,37.266217,-81.886651
24701,Bluefield,WV,37.281,-81.19728
24712,Athens,WV,37.457773,-80.997359
24714,Beeson,WV,37.496536,-81.18521
24715,Bramwell,WV,37.337624,-81.331466
24726,Herndon,WV,37.517748,-81.346153
24724,Freeman,WV,37.363056,-81.334444
24731,Kegley,WV,37.413077,-81.140557
24733,Lashmeet,WV,37.445081,-81.217426
24736,Matoaka,WV,37.419663,-81.244363
24739,Princeton,WV,37.33004,-80.967203
24740,Princeton,WV,37.41108,-81.02724
24747,Rock,WV,37.389223,-81.233084
24801,Welch,WV,37.430754,-81.577391
24808,Anawalt,WV,37.333193,-81.438739
24815,Berwind,WV,37.269547,-81.66513
24818,Brenton,WV,37.582931,-81.667453
24823,Coal Mountain,WV,37.669843,-81.729868
24822,Clear Fork,WV,37.651797,-81.691747
24827,Cyclone,WV,37.740116,-81.664871
24828,Davy,WV,37.470561,-81.65949
24830,Elbert,WV,37.318056,-81.544167
24839,Hanover,WV,37.55507,-81.821381
24844,Iaeger,WV,37.4382,-81.8109
24846,Isaban,WV,37.528355,-81.88692
24849,Jesse,WV,37.669558,-81.558865
24850,Jolo,WV,37.332245,-81.833824
24855,Kyle,WV,37.407474,-81.427908
24860,Matheny,WV,37.683186,-81.587399
24862,Mohawk,WV,37.499123,-81.901942
24868,Northfork,WV,37.381371,-81.410642
24869,North Spring,WV,37.523136,-81.799159
24870,Oceana,WV,37.71102,-81.60402
24872,Panther,WV,37.481698,-81.89857
24873,Paynesville,WV,37.361138,-81.664254
24874,Pineville,WV,37.556987,-81.529921
24879,Raysal,WV,37.349167,-81.762778
24880,Rock View,WV,37.554073,-81.524227
24882,Simon,WV,37.617947,-81.767737
24884,Squire,WV,37.263607,-81.571953
24892,War,WV,37.304104,-81.680662
24898,Wyoming,WV,37.577932,-81.585334
24901,Lewisburg,WV,37.80067,-80.437878
24910,Alderson,WV,37.7322,-80.66064
24915,Arbovale,WV,38.456002,-79.753687
24916,Asbury,WV,37.834853,-80.573425
24918,Ballard,WV,37.512562,-80.758132
24920,Bartow,WV,38.581829,-79.717497
24924,Buckeye,WV,38.190266,-80.142658
24927,Cass,WV,38.364167,-79.9625
24925,Caldwell,WV,37.754016,-80.348267
24931,Crawley,WV,37.880631,-80.587119
24934,Dunmore,WV,38.356916,-79.828665
24935,Forest Hill,WV,37.554495,-80.831424
24938,Frankford,WV,37.90977,-80.357408
24941,Gap Mills,WV,37.521353,-80.372282
24943,Grassy Meadows,WV,37.844161,-80.743448
24945,Greenville,WV,37.532578,-80.666547
24944,Green Bank,WV,38.392363,-79.78578
24946,Hillsboro,WV,38.13282,-80.24382
24951,Lindside,WV,37.676334,-80.887504
24954,Marlinton,WV,38.21166,-80.05566
24957,Maxwelton,WV,37.908011,-80.425002
24962,Pence Springs,WV,37.670191,-80.711159
24963,Peterstown,WV,37.398643,-80.80014
24966,Renick,WV,38.065844,-80.376621
24970,Ronceverte,WV,37.752172,-80.467326
24974,Secondcreek,WV,37.659279,-80.409383
24976,Sinks Grove,WV,37.668229,-80.523874
24977,Smoot,WV,37.866405,-80.665267
24981,Talcott,WV,37.648685,-80.742207
24983,Union,WV,37.56209,-80.514593
24984,Waiteville,WV,37.464502,-80.460659
24985,Wayside,WV,37.634903,-80.702448
24986,White Sulphur Springs,WV,37.797867,-80.296195
24991,Williamsburg,WV,37.95153,-80.512983
24993,Wolfcreek,WV,37.627564,-80.605011
25003,Alum Creek,WV,38.257455,-81.79268
25005,Amma,WV,38.561614,-81.264914
25007,Arnett,WV,37.840631,-81.438192
25008,Artie,WV,37.915001,-81.36805
25009,Ashford,WV,38.190518,-81.71281
25015,Belle,WV,38.233939,-81.528074
25019,Bickmore,WV,38.3575,-81.103889
25021,Bim,WV,37.877938,-81.709598
25024,Bloomingrose,WV,38.155799,-81.625292
25025,Blount,WV,38.302878,-81.384071
25028,Bob White,WV,37.95874,-81.727818
25030,Bomont,WV,38.4079,-81.213881
25033,Buffalo,WV,38.605804,-81.913618
25035,Cabin Creek,WV,38.195408,-81.48671
25039,Cedar Grove,WV,38.221119,-81.431623
25043,Clay,WV,38.455543,-81.045457
25044,Clear Creek,WV,37.896461,-81.321466
25045,Clendenin,WV,38.46048,-81.33552
25047,Clothier,WV,37.790206,-81.99146
25048,Colcord,WV,37.936091,-81.458341
25049,Comfort,WV,38.124386,-81.572157
25051,Costa,WV,38.15182,-81.713319
25059,Dixie,WV,38.263961,-81.183718
25062,Dry Creek,WV,37.872468,-81.42884
25053,Danville,WV,38.000074,-81.865118
25063,Duck,WV,38.567158,-80.975873
25060,Dorothy,WV,37.967841,-81.495097
25067,East Bank,WV,38.22063,-81.441267
25064,Dunbar,WV,38.365209,-81.740204
25071,Elkview,WV,38.4555,-81.46914
25075,Eskdale,WV,38.128378,-81.458564
25082,Fraziers Bottom,WV,38.568197,-82.025774
25081,Foster,WV,38.092895,-81.772967
25083,Gallagher,WV,38.137478,-81.383508
25079,Falling Rock,WV,38.475124,-81.388946
25085,Gauley Bridge,WV,38.167246,-81.190813
25088,Glen,WV,38.355355,-81.230358
25103,Hansford,WV,38.113553,-81.377213
25106,Henderson,WV,38.8356,-82.139177
25093,Gordon,WV,37.993714,-81.68132
25107,Hernshaw,WV,38.203334,-81.612435
25108,Hewett,WV,37.960781,-81.852506
25111,Indore,WV,38.360834,-81.16814
25113,Ivydale,WV,38.5296,-81.03288
25115,Kanawha Falls,WV,38.115592,-81.158077
25118,Kimberly,WV,38.124236,-81.324504
25121,Lake,WV,37.908488,-81.920919
25114,Jeffrey,WV,37.9599,-81.81198
25123,Leon,WV,38.74652,-81.95593
25119,Kincaid,WV,38.031523,-81.263388
25124,Liberty,WV,38.629289,-81.767821
25125,Lizemores,WV,38.337121,-81.164391
25130,Madison,WV,38.0612,-81.820332
25132,Mammoth,WV,38.255724,-81.37428
25139,Mount Carbon,WV,38.151124,-81.326901
25140,Naoma,WV,37.897184,-81.525084
25133,Maysel,WV,38.483821,-81.127172
25136,Montgomery,WV,38.178508,-81.321429
25141,Nebo,WV,38.626014,-81.026996
25142,Nellis,WV,38.15754,-81.729976
25143,Nitro,WV,38.410942,-81.828664
25148,Orgas,WV,38.061808,-81.566835
25159,Poca,WV,38.46864,-81.7821
25154,Peytona,WV,38.121524,-81.705556
25160,Pond Gap,WV,38.284577,-81.28585
25161,Powellton,WV,38.097121,-81.323113
25165,Racine,WV,38.159981,-81.657018
25164,Procious,WV,38.470869,-81.222751
25168,Red House,WV,38.558202,-81.895822
25173,Robson,WV,38.099577,-81.24775
25169,Ridgeview,WV,38.157778,-81.787522
25180,Saxon,WV,37.782912,-81.431537
25174,Rock Creek,WV,37.838718,-81.487447
25177,Saint Albans,WV,38.381638,-81.823224
25181,Seth,WV,38.08968,-81.643862
25185,Mount Olive,WV,38.240034,-81.233861
25202,Tornado,WV,38.340295,-81.846193
25193,Sylvester,WV,38.014457,-81.534634
25187,Southside,WV,38.712584,-82.011011
25203,Turtle Creek,WV,38.044085,-81.862302
25204,Twilight,WV,37.940556,-81.64
25206,Van,WV,37.95599,-81.693339
25214,Winifrede,WV,38.165043,-81.560846
25208,Wharton,WV,37.903787,-81.676067
25209,Whitesville,WV,37.970938,-81.529874
25234,Arnoldsburg,WV,38.83458,-81.172662
25231,Advent,WV,38.626641,-81.566981
25213,Winfield,WV,38.499702,-81.8795
25235,Chloe,WV,38.677705,-81.093441
25239,Cottageville,WV,38.856119,-81.815753
25243,Gandeeville,WV,38.70648,-81.426
25241,Evans,WV,38.80648,-81.797745
25245,Given,WV,38.680155,-81.685128
25244,Gay,WV,38.797281,-81.573705
25248,Kenna,WV,38.655556,-81.590556
25252,Le Roy,WV,38.957697,-81.571231
25251,Left Hand,WV,38.611825,-81.246538
25253,Letart,WV,38.98857,-81.952381
25259,Looneyville,WV,38.66579,-81.296596
25261,Millstone,WV,38.854513,-81.077711
25260,Mason,WV,39.017584,-82.027784
25264,Mount Alto,WV,38.865477,-81.88055
25266,Newton,WV,38.617778,-81.143333
25262,Millwood,WV,38.883965,-81.861594
25267,Normantown,WV,38.891624,-80.957193
25268,Orma,WV,38.709444,-81.098333
25285,Wallback,WV,38.580248,-81.087658
25270,Reedy,WV,38.844309,-81.448115
25275,Sandyville,WV,38.903607,-81.639896
25286,Walton,WV,38.577042,-81.419744
25271,Ripley,WV,38.814793,-81.707302
25276,Spencer,WV,38.79845,-81.353076
25287,West Columbia,WV,38.930914,-82.072593
25301,Charleston,WV,38.348843,-81.631272
25303,South Charleston,WV,38.35266,-81.6585
25305,Charleston,WV,38.357935,-81.57081
25306,Charleston,WV,38.30502,-81.53046
25309,South Charleston,WV,38.33916,-81.75348
25302,Charleston,WV,38.3862,-81.61746
25304,Charleston,WV,38.320517,-81.591144
25313,Charleston,WV,38.41038,-81.75372
25315,Charleston,WV,38.235874,-81.555983
25320,Charleston,WV,38.5269,-81.63912
25312,Charleston,WV,38.386908,-81.665551
25314,Charleston,WV,38.337622,-81.659235
25317,Charleston,WV,38.360057,-81.570732
25311,Charleston,WV,38.351903,-81.592292
25387,Charleston,WV,38.348986,-81.631166
25389,Charleston,WV,38.368284,-81.673323
25392,Charleston,WV,38.351984,-81.628434
25396,Charleston,WV,38.351027,-81.629411
25401,Martinsburg,WV,39.461266,-77.965102
25403,Martinsburg,WV,39.461591,-77.969701
25404,Martinsburg,WV,39.461628,-77.969503
25405,Martinsburg,WV,39.46194,-77.969187
25411,Berkeley Springs,WV,39.54978,-78.18816
25413,Bunker Hill,WV,39.304746,-78.035353
25414,Charles Town,WV,39.262652,-77.857813
25419,Falling Waters,WV,39.575745,-77.891093
25420,Gerrardstown,WV,39.37814,-78.135408
25421,Glengary,WV,39.38382,-78.15582
25422,Great Cacapon,WV,39.61612,-78.390186
25425,Harpers Ferry,WV,39.338935,-77.777029
25428,Inwood,WV,39.358444,-78.042496
25427,Hedgesville,WV,39.54948,-78.07056
25430,Kearneysville,WV,39.341984,-77.943268
25431,Levels,WV,39.48,-78.55
25432,Millville,WV,39.296459,-77.785255
25434,Paw Paw,WV,39.468601,-78.445876
25437,Points,WV,39.450587,-78.564934
25438,Ranson,WV,39.301798,-77.859006
25442,Shenandoah Junction,WV,39.359284,-77.838178
25443,Shepherdstown,WV,39.427212,-77.814316
25444,Slanesville,WV,39.397483,-78.510178
25446,Summit Point,WV,39.24139,-77.970484
25501,Alkol,WV,38.169706,-81.995693
25502,Apple Grove,WV,38.663298,-82.129837
25503,Ashton,WV,38.596993,-82.108884
25505,Big Creek,WV,38.032514,-82.018313
25504,Barboursville,WV,38.394409,-82.284654
25506,Branchland,WV,38.232678,-82.211046
25508,Chapmanville,WV,37.96728,-82.01622
25510,Culloden,WV,38.420264,-82.071294
25511,Dunlow,WV,38.036055,-82.34278
25512,East Lynn,WV,38.194258,-82.327188
25514,Fort Gay,WV,38.118046,-82.596913
25515,Gallipolis Ferry,WV,38.699313,-82.120471
25517,Genoa,WV,38.08452,-82.47558
25520,Glenwood,WV,38.591594,-82.194435
25521,Griffithsville,WV,38.24653,-81.989476
25523,Hamlin,WV,38.276689,-82.098761
25524,Harts,WV,38.03094,-82.10538
25526,Hurricane,WV,38.435356,-82.002155
25529,Julian,WV,38.149998,-81.862075
25530,Kenova,WV,38.383516,-82.570203
25534,Kiahsville,WV,38.095556,-82.254444
25535,Lavalette,WV,38.304182,-82.447328
25537,Lesage,WV,38.506423,-82.290767
25540,Midkiff,WV,38.140519,-82.139439
25541,Milton,WV,38.438748,-82.142932
25544,Myra,WV,38.228793,-82.136691
25545,Ona,WV,38.43449,-82.225918
25547,Pecks Mill,WV,37.93146,-81.999056
25550,Point Pleasant,WV,38.860965,-82.131564
25555,Prichard,WV,38.247056,-82.578821
25557,Ranger,WV,38.082567,-82.160452
25559,Salt Rock,WV,38.336856,-82.230402
25560,Scott Depot,WV,38.453925,-81.90293
25564,Sod,WV,38.265993,-81.885135
25565,Spurlockville,WV,38.077916,-81.994264
25570,Wayne,WV,38.221065,-82.447234
25567,Sumerco,WV,38.198154,-81.892436
25571,West Hamlin,WV,38.281486,-82.167017
25572,Woodville,WV,38.160737,-81.893383
25573,Yawkey,WV,38.238417,-81.957848
25601,Logan,WV,37.868777,-81.9885
25607,Amherstdale,WV,37.7868,-81.78954
25608,Baisden,WV,37.586285,-81.948951
25612,Chauncey,WV,37.763663,-81.98912
25617,Davin,WV,37.716804,-81.785101
25621,Gilbert,WV,37.578836,-81.874407
25625,Holden,WV,37.82955,-82.040681
25632,Lyburn,WV,37.773567,-81.951589
25635,Man,WV,37.744662,-81.878847
25638,Omar,WV,37.7388,-82.00878
25651,Wharncliffe,WV,37.550333,-81.977593
25654,Yolyn,WV,37.87092,-81.8733
25650,Verner,WV,37.66,-81.85
25661,Williamson,WV,37.673227,-82.277393
25669,Crum,WV,37.938952,-82.443431
25670,Delbarton,WV,37.726001,-82.126879
25666,Breeden,WV,37.922409,-82.269737
25671,Dingess,WV,37.881209,-82.19046
25672,Edgarton,WV,37.578967,-82.106525
25674,Kermit,WV,37.838915,-82.407867
25676,Lenore,WV,37.80461,-82.272646
25678,Matewan,WV,37.649769,-82.126194
25703,Huntington,WV,38.424158,-82.422731
25702,Huntington,WV,38.427845,-82.370681
25701,Huntington,WV,38.401892,-82.435626
25699,Wilsondale,WV,37.957334,-82.36716
25704,Huntington,WV,38.374908,-82.512584
25705,Huntington,WV,38.408574,-82.369744
25755,Huntington,WV,38.416466,-82.44721
25801,Beckley,WV,37.786941,-81.191873
25813,Beaver,WV,37.772983,-81.102442
25812,Ansted,WV,38.136992,-81.094222
25817,Bolt,WV,37.780267,-81.413406
25820,Camp Creek,WV,37.493487,-81.114447
25811,Amigo,WV,37.598884,-81.339603
25823,Coal City,WV,37.666111,-81.184444
25825,Cool Ridge,WV,37.646196,-81.121344
25827,Crab Orchard,WV,37.735882,-81.231306
25831,Danese,WV,37.883531,-80.971211
25832,Daniels,WV,37.737399,-81.134572
25837,Edmond,WV,38.053511,-81.037441
25839,Fairdale,WV,37.788127,-81.389816
25840,Fayetteville,WV,38.054872,-81.10049
25841,Flat Top,WV,37.545399,-81.119412
25843,Ghent,WV,37.61577,-81.098481
25844,Glen Daniel,WV,37.744768,-81.393226
25848,Glen Rogers,WV,37.732688,-81.441177
25846,Glen Jean,WV,37.898425,-81.161008
25854,Hico,WV,38.112753,-80.947352
25855,Hilltop,WV,37.944541,-81.149775
25845,Glen Fork,WV,37.653271,-81.528241
25857,Josephine,WV,37.624937,-81.212444
25862,Lansing,WV,38.110771,-81.030463
25864,Layland,WV,37.871329,-80.996894
25865,Lester,WV,37.717669,-81.337501
25868,Lookout,WV,38.052741,-80.896905
25870,Maben,WV,37.659608,-81.396162
25876,Saulsville,WV,37.633053,-81.446009
25880,Mount Hope,WV,37.893074,-81.167686
25882,Mullens,WV,37.584243,-81.387619
25888,Mount Hope,WV,37.893074,-81.167686
25901,Oak Hill,WV,37.986637,-81.142428
25902,Odd,WV,37.571017,-81.231729
25908,Princewick,WV,37.656976,-81.239502
25913,Ravencliff,WV,37.701741,-81.478915
25915,Rhodell,WV,37.62393,-81.286203
25917,Scarbro,WV,37.96951,-81.158866
25918,Shady Spring,WV,37.7046,-81.102
25920,Slab Fork,WV,37.676207,-81.274295
25922,Spanishburg,WV,37.445126,-81.115031
25928,Stephenson,WV,37.575758,-81.328798
25932,Surveyor,WV,37.738613,-81.344727
25936,Thurmond,WV,37.948413,-81.050036
25938,Victor,WV,38.144624,-81.034034
25951,Hinton,WV,37.667392,-80.883909
25958,Charmco,WV,37.989769,-80.689842
25962,Rainelle,WV,37.968083,-80.768018
25971,Lerona,WV,37.497942,-80.992166
25969,Jumping Branch,WV,37.611675,-81.019615
25976,Meadow Bridge,WV,37.866798,-80.852381
25977,Meadow Creek,WV,37.806389,-80.910024
25978,Nimitz,WV,37.626395,-80.93746
25979,Pipestem,WV,37.516015,-80.920145
25981,Quinwood,WV,38.055556,-80.691389
25985,Sandstone,WV,37.758808,-80.866671
25984,Rupert,WV,37.96158,-80.6922
25989,White Oak,WV,37.685504,-81.031173
26003,Wheeling,WV,40.069414,-80.687797
26033,Cameron,WV,39.827348,-80.567821
26031,Benwood,WV,40.00878,-80.724416
26035,Colliers,WV,40.366239,-80.568744
26034,Chester,WV,40.614822,-80.562027
26032,Bethany,WV,40.204912,-80.557309
26036,Dallas,WV,39.976008,-80.561714
26037,Follansbee,WV,40.327418,-80.583587
26038,Glen Dale,WV,39.957196,-80.744214
26039,Glen Easton,WV,39.831746,-80.657573
26040,McMechen,WV,39.987108,-80.731381
26041,Moundsville,WV,39.925293,-80.736568
26047,New Cumberland,WV,40.49305,-80.59757
26050,Newell,WV,40.612215,-80.600971
26055,Proctor,WV,39.720438,-80.752102
26059,Triadelphia,WV,40.090092,-80.620633
26060,Valley Grove,WV,40.092999,-80.573503
26062,Weirton,WV,40.415665,-80.56341
26070,Wellsburg,WV,40.274036,-80.588162
26101,Parkersburg,WV,39.263058,-81.53612
26104,Parkersburg,WV,39.286068,-81.526137
26105,Vienna,WV,39.325039,-81.542603
26106,Parkersburg,WV,39.324681,-81.500999
26120,Mineral Wells,WV,39.168661,-81.490206
26121,Mineral Wells,WV,39.172142,-81.494887
26133,Belleville,WV,39.125438,-81.670967
26134,Belmont,WV,39.379129,-81.264578
26137,Big Springs,WV,39.00282,-81.07398
26136,Big Bend,WV,38.987064,-81.139494
26138,Brohard,WV,39.028842,-81.193995
26141,Creston,WV,38.961534,-81.257948
26142,Davisville,WV,39.204487,-81.491259
26143,Elizabeth,WV,39.061962,-81.399985
26146,Friendly,WV,39.49255,-81.013419
26149,Middlebourne,WV,39.5007,-80.89086
26147,Grantsville,WV,38.921135,-81.093194
26148,Macfarlan,WV,39.080471,-81.185556
26150,Mineral Wells,WV,39.192369,-81.520828
26151,Mount Zion,WV,38.892132,-81.127507
26152,Munday,WV,39.007664,-81.229239
26155,New Martinsville,WV,39.659451,-80.861572
26159,Paden City,WV,39.605411,-80.929983
26160,Palestine,WV,38.966426,-81.425664
26169,Rockport,WV,39.075465,-81.571097
26178,Smithville,WV,39.06776,-81.069659
26161,Petroleum,WV,39.181051,-81.254818
26175,Sistersville,WV,39.556931,-80.998026
26164,Ravenswood,WV,38.95272,-81.75612
26170,Saint Marys,WV,39.394325,-81.200298
26162,Porters Falls,WV,39.579087,-80.776218
26167,Reader,WV,39.578498,-80.74657
26181,Washington,WV,39.24426,-81.639
26203,Erbacon,WV,38.543012,-80.566448
26180,Walker,WV,39.181974,-81.367925
26187,Williamstown,WV,39.390693,-81.452216
26205,Craigsville,WV,38.332208,-80.639092
26184,Waverly,WV,39.323032,-81.422838
26201,Buckhannon,WV,38.983537,-80.225375
26202,Fenwick,WV,38.249209,-80.643415
26206,Cowen,WV,38.44206,-80.5302
26208,Camden on Gauley,WV,38.37522,-80.57232
26217,Diana,WV,38.581441,-80.41916
26215,Cleveland,WV,38.836483,-80.34
26218,French Creek,WV,38.84622,-80.26998
26222,Hacker Valley,WV,38.700556,-80.464167
26210,Adrian,WV,38.917176,-80.304769
26224,Helvetia,WV,38.896029,-79.848585
26228,Kanawha Head,WV,38.7632,-80.372307
26234,Rock Cave,WV,38.769558,-80.304443
26236,Selbyville,WV,38.7147,-80.311151
26237,Tallmansville,WV,38.832413,-80.159421
26241,Elkins,WV,38.92326,-79.850503
26250,Belington,WV,39.026524,-79.940877
26253,Beverly,WV,38.848735,-79.871311
26230,Pickens,WV,38.659025,-80.203847
26238,Volga,WV,39.067667,-80.122357
26257,Coalton,WV,38.905438,-80.00102
26261,Richwood,WV,38.225157,-80.53947
26267,Ellamore,WV,38.941989,-80.088341
26254,Bowden,WV,38.893333,-79.618889
26264,Durbin,WV,38.649083,-79.776011
26269,Hambleton,WV,39.126718,-79.599161
26263,Dryfork,WV,38.946186,-79.436366
26268,Glady,WV,38.822152,-79.706701
26260,Davis,WV,39.128653,-79.468131
26266,Upperglade,WV,38.432206,-80.500417
26270,Harman,WV,38.914157,-79.531579
26271,Hendricks,WV,39.064458,-79.612063
26273,Huttonsville,WV,38.634407,-79.955699
26278,Mabie,WV,38.81484,-80.031844
26276,Kerens,WV,39.022674,-79.75122
26280,Mill Creek,WV,38.727962,-80.026616
26283,Montrose,WV,39.113355,-79.784186
26287,Parsons,WV,39.093406,-79.681282
26282,Monterville,WV,38.512528,-80.162591
26288,Webster Springs,WV,38.49726,-80.36928
26293,Valley Bend,WV,38.795403,-79.924628
26292,Thomas,WV,39.142004,-79.498373
26289,Red Creek,WV,39.023266,-79.564414
26291,Slatyfork,WV,38.388523,-80.065331
26294,Valley Head,WV,38.498611,-80.054444
26301,Clarksburg,WV,39.275559,-80.338918
26306,Clarksburg,WV,39.28189,-80.332998
26321,Alum Bridge,WV,39.04692,-80.69802
26325,Auburn,WV,39.08891,-80.897635
26327,Berea,WV,39.129419,-80.926406
26320,Alma,WV,39.424509,-80.82723
26330,Bridgeport,WV,39.289276,-80.254283
26337,Cairo,WV,39.235969,-81.150146
